,latitude,longitude,blk_no,road_name,postal_code,address
0,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
1,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
2,1.37731149652799,103.860485872465,,NIL,NIL,ANG MO KIO AVE 5
3,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
4,1.37731149652799,103.860485872465,,NIL,NIL,ANG MO KIO AVE 5
5,1.37731149652799,103.860485872465,,NIL,NIL,ANG MO KIO AVE 5
6,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
7,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
8,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
9,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
10,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
11,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
12,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
13,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
14,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
15,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
16,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
17,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
18,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
19,1.38339440091972,103.840331247786,,ANG MO KIO AVE 9,NIL,ANG MO KIO AVE 9
20,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
21,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
22,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
23,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
24,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
25,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
26,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
27,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
28,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
29,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
30,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
31,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
32,1.36504462755741,103.852136980515,,NIL,NIL,ANG MO KIO AVE 8
33,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
34,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
35,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
36,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
37,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
38,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
39,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
40,1.37731149652799,103.860485872465,,NIL,NIL,ANG MO KIO AVE 5
41,1.36784101119028,103.856041852124,449,ANG MO KIO AVENUE 10,560449,ANG MO KIO AVE 10
42,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
43,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
44,1.36776871298295,103.844735089975,3535,ANG MO KIO AVENUE 6,569839,ANG MO KIO AVE 6
45,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
46,1.37294668133382,103.851635347661,,ANG MO KIO ST 52,NIL,ANG MO KIO ST 52
47,1.37294668133382,103.851635347661,,ANG MO KIO ST 52,NIL,ANG MO KIO ST 52
48,1.37294668133382,103.851635347661,,ANG MO KIO ST 52,NIL,ANG MO KIO ST 52
49,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
50,1.36931517954752,103.847153924066,51,ANG MO KIO AVENUE 3,569922,ANG MO KIO AVE 3
51,1.37731149652799,103.860485872465,,NIL,NIL,ANG MO KIO AVE 5
52,1.36776871298295,103.844735089975,3535,ANG MO KIO AVENUE 6,569839,ANG MO KIO AVE 6
53,1.37294668133382,103.851635347661,,ANG MO KIO ST 52,NIL,ANG MO KIO ST 52
54,1.36714737685637,103.839256279218,226C,ANG MO KIO AVENUE 1,563226,ANG MO KIO AVE 1
55,1.37999943101881,103.841407224475,632,ANG MO KIO AVENUE 4,560632,ANG MO KIO AVE 4
56,1.33346832060573,103.93883800726,,BEDOK NTH AVE 4,NIL,BEDOK NTH AVE 4
57,1.32453874303685,103.929038185227,,BEDOK NTH AVE 1,NIL,BEDOK NTH AVE 1
58,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
59,1.32453874303685,103.929038185227,,BEDOK NTH AVE 1,NIL,BEDOK NTH AVE 1
60,1.32228550455303,103.932474096336,799,BEDOK SOUTH AVENUE 1,469335,BEDOK STH AVE 1
61,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
62,1.32761801944271,103.925191555708,,CHAI CHEE ST,NIL,CHAI CHEE ST
63,1.32761801944271,103.925191555708,,CHAI CHEE ST,NIL,CHAI CHEE ST
64,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
65,1.33078667404073,103.924260113816,,BEDOK NTH ST 3,NIL,BEDOK NTH ST 3
66,1.33078667404073,103.924260113816,,BEDOK NTH ST 3,NIL,BEDOK NTH ST 3
67,1.32453874303685,103.929038185227,,BEDOK NTH AVE 1,NIL,BEDOK NTH AVE 1
68,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
69,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
70,1.32050083785241,103.935473637292,16,BEDOK SOUTH ROAD,460016,BEDOK STH RD
71,1.32416223531658,103.923989283543,29B,CHAI CHEE AVENUE,462029,CHAI CHEE AVE
72,1.32478236985627,103.930570304559,208B,NEW UPPER CHANGI ROAD,462208,NEW UPP CHANGI RD
73,1.32478236985627,103.930570304559,208B,NEW UPPER CHANGI ROAD,462208,NEW UPP CHANGI RD
74,1.33346832060573,103.93883800726,,BEDOK NTH AVE 4,NIL,BEDOK NTH AVE 4
75,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
76,1.32761801944271,103.925191555708,,CHAI CHEE ST,NIL,CHAI CHEE ST
77,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
78,1.32584772449881,103.919489612907,,CHAI CHEE DR,NIL,CHAI CHEE DR
79,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
80,1.32228550455303,103.932474096336,799,BEDOK SOUTH AVENUE 1,469335,BEDOK STH AVE 1
81,1.32416223531658,103.923989283543,29B,CHAI CHEE AVENUE,462029,CHAI CHEE AVE
82,1.32526543033124,103.88488961869,79A,CIRCUIT ROAD,371079,CIRCUIT RD
83,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
84,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
85,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
86,1.32453874303685,103.929038185227,,BEDOK NTH AVE 1,NIL,BEDOK NTH AVE 1
87,1.32761801944271,103.925191555708,,CHAI CHEE ST,NIL,CHAI CHEE ST
88,1.33078667404073,103.924260113816,,BEDOK NTH ST 3,NIL,BEDOK NTH ST 3
89,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
90,1.32205652925917,103.93835472666,34,BEDOK SOUTH AVENUE 2,460034,BEDOK STH AVE 2
91,1.32050083785241,103.935473637292,16,BEDOK SOUTH ROAD,460016,BEDOK STH RD
92,1.32205652925917,103.93835472666,34,BEDOK SOUTH AVENUE 2,460034,BEDOK STH AVE 2
93,1.32205652925917,103.93835472666,34,BEDOK SOUTH AVENUE 2,460034,BEDOK STH AVE 2
94,1.32205652925917,103.93835472666,34,BEDOK SOUTH AVENUE 2,460034,BEDOK STH AVE 2
95,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
96,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
97,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
98,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
99,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
100,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
101,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
102,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
103,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
104,1.33078667404073,103.924260113816,,BEDOK NTH ST 3,NIL,BEDOK NTH ST 3
105,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
106,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
107,1.32754842669274,103.935739668534,133,BEDOK NORTH AVENUE 3,460133,BEDOK NTH AVE 3
108,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
109,1.33657512592488,103.935921211882,775,BEDOK RESERVOIR VIEW,470775,BEDOK RESERVOIR VIEW
110,1.32329022760147,103.924151826832,25A,CHAI CHEE ROAD,461025,CHAI CHEE RD
111,1.32785578389017,103.939708785127,101,BEDOK NORTH ROAD,469678,BEDOK NTH RD
112,1.32397687554181,103.91068964878,110,LENGKONG TIGA,410110,LENGKONG TIGA
113,1.32633302564897,103.932636597017,213,BEDOK NORTH STREET 1,460213,BEDOK CTRL
114,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
115,1.32329022760147,103.924151826832,25A,CHAI CHEE ROAD,461025,CHAI CHEE RD
116,1.33447671801248,103.907884878854,661,JALAN DAMAI,410661,JLN DAMAI
117,1.32891215628049,103.930947590388,,BEDOK NTH AVE 2,NIL,BEDOK NTH AVE 2
118,1.33657512592488,103.935921211882,775,BEDOK RESERVOIR VIEW,470775,BEDOK RESERVOIR VIEW
119,1.32329022760147,103.924151826832,25A,CHAI CHEE ROAD,461025,CHAI CHEE RD
120,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
121,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
122,1.32633302564897,103.932636597017,213,BEDOK NORTH STREET 1,460213,BEDOK CTRL
123,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
124,1.32003490215577,103.944571586111,168,BEDOK SOUTH AVENUE 3,460168,BEDOK STH AVE 3
125,1.33758734617107,103.921963603077,744,BEDOK RESERVOIR ROAD,470744,BEDOK RESERVOIR RD
126,1.33346832060573,103.93883800726,,BEDOK NTH AVE 4,NIL,BEDOK NTH AVE 4
127,1.36017975226367,103.840443758583,302,SIN MING ROAD,575627,SIN MING RD
128,1.36135000006883,103.840294722049,,SIN MING AVE,NIL,SIN MING AVE
129,1.34540476976926,103.850579308397,,BISHAN ST 12,NIL,BISHAN ST 12
130,1.34888843900173,103.849691980101,510,BISHAN STREET 13,570510,BISHAN ST 13
131,1.34888843900173,103.849691980101,510,BISHAN STREET 13,570510,BISHAN ST 13
132,1.34540476976926,103.850579308397,,BISHAN ST 12,NIL,BISHAN ST 12
133,1.34888843900173,103.849691980101,510,BISHAN STREET 13,570510,BISHAN ST 13
134,1.34888843900173,103.849691980101,510,BISHAN STREET 13,570510,BISHAN ST 13
135,1.34540476976926,103.850579308397,,BISHAN ST 12,NIL,BISHAN ST 12
136,1.34540476976926,103.850579308397,,BISHAN ST 12,NIL,BISHAN ST 12
137,1.34888843900173,103.849691980101,510,BISHAN STREET 13,570510,BISHAN ST 13
138,1.35777333921775,103.844621257265,282,BISHAN STREET 22,570282,BISHAN ST 22
139,1.35722283090964,103.843785252615,279,BISHAN STREET 24,570279,BISHAN ST 24
140,1.35517652608195,103.848302519992,207A,BISHAN STREET 23,571207,BISHAN ST 23
141,1.34888843900173,103.849691980101,510,BISHAN STREET 13,570510,BISHAN ST 13
142,1.35955826705026,103.835971351197,88,BRIGHT HILL DRIVE,574117,BRIGHT HILL DR
143,1.36135000006883,103.840294722049,,SIN MING AVE,NIL,SIN MING AVE
144,1.34540476976926,103.850579308397,,BISHAN ST 12,NIL,BISHAN ST 12
145,1.3520074540159,103.837031862103,320,SHUNFU ROAD,570320,SHUNFU RD
146,1.35722283090964,103.843785252615,279,BISHAN STREET 24,570279,BISHAN ST 24
147,1.35517652608195,103.848302519992,207A,BISHAN STREET 23,571207,BISHAN ST 23
148,1.34540476976926,103.850579308397,,BISHAN ST 12,NIL,BISHAN ST 12
149,1.36376864249311,103.749335509297,,BT BATOK ST 34,NIL,BT BATOK ST 34
150,1.3571882058688,103.751123943023,526,BUKIT BATOK STREET 51,650526,BT BATOK ST 51
151,1.34771260329352,103.744457711595,153,BUKIT BATOK STREET 11,650153,BT BATOK ST 11
152,1.3571882058688,103.751123943023,526,BUKIT BATOK STREET 51,650526,BT BATOK ST 51
153,1.35520792576701,103.751733775678,,BT BATOK ST 52,NIL,BT BATOK ST 52
154,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
155,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
156,1.35283067942508,103.755051665657,,BT BATOK EAST AVE 5,NIL,BT BATOK EAST AVE 5
157,1.35041938628227,103.745716703636,132,BUKIT BATOK WEST AVENUE 6,650132,BT BATOK WEST AVE 6
158,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
159,1.36376864249311,103.749335509297,,BT BATOK ST 34,NIL,BT BATOK ST 34
160,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
161,1.34973962636545,103.751531277542,634,BUKIT BATOK CENTRAL,650634,BT BATOK CTRL
162,1.35283067942508,103.755051665657,,BT BATOK EAST AVE 5,NIL,BT BATOK EAST AVE 5
163,1.34738825473827,103.743704684376,154A,BUKIT BATOK WEST AVENUE 8,651154,BT BATOK WEST AVE 8
164,1.34771260329352,103.744457711595,153,BUKIT BATOK STREET 11,650153,BT BATOK ST 11
165,1.34885036049503,103.757903337572,272,BUKIT BATOK EAST AVENUE 4,650272,BT BATOK EAST AVE 4
166,1.35921806506249,103.749868363573,377A,BUKIT BATOK STREET 31,651377,BT BATOK ST 31
167,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
168,1.34738825473827,103.743704684376,154A,BUKIT BATOK WEST AVENUE 8,651154,BT BATOK WEST AVE 8
169,1.34738825473827,103.743704684376,154A,BUKIT BATOK WEST AVENUE 8,651154,BT BATOK WEST AVE 8
170,1.34885036049503,103.757903337572,272,BUKIT BATOK EAST AVENUE 4,650272,BT BATOK EAST AVE 4
171,1.35041938628227,103.745716703636,132,BUKIT BATOK WEST AVENUE 6,650132,BT BATOK WEST AVE 6
172,1.35921806506249,103.749868363573,377A,BUKIT BATOK STREET 31,651377,BT BATOK ST 31
173,1.35520792576701,103.751733775678,,BT BATOK ST 52,NIL,BT BATOK ST 52
174,1.34556154710655,103.760138074228,288H,BUKIT BATOK STREET 25,657288,BT BATOK ST 25
175,1.35283067942508,103.755051665657,,BT BATOK EAST AVE 5,NIL,BT BATOK EAST AVE 5
176,1.35283067942508,103.755051665657,,BT BATOK EAST AVE 5,NIL,BT BATOK EAST AVE 5
177,1.34762239826033,103.757150072517,280,BUKIT BATOK EAST AVENUE 3,650280,BT BATOK EAST AVE 3
178,1.36663551749688,103.75055285049,813,BUKIT BATOK WEST AVENUE 5,659084,BT BATOK WEST AVE 5
179,1.34973962636545,103.751531277542,634,BUKIT BATOK CENTRAL,650634,BT BATOK CTRL
180,1.35041938628227,103.745716703636,132,BUKIT BATOK WEST AVENUE 6,650132,BT BATOK WEST AVE 6
181,1.34973962636545,103.751531277542,634,BUKIT BATOK CENTRAL,650634,BT BATOK CTRL
182,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
183,1.36663551749688,103.75055285049,813,BUKIT BATOK WEST AVENUE 5,659084,BT BATOK WEST AVE 5
184,1.36663551749688,103.75055285049,813,BUKIT BATOK WEST AVENUE 5,659084,BT BATOK WEST AVE 5
185,1.35041938628227,103.745716703636,132,BUKIT BATOK WEST AVENUE 6,650132,BT BATOK WEST AVE 6
186,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
187,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
188,1.36663551749688,103.75055285049,813,BUKIT BATOK WEST AVENUE 5,659084,BT BATOK WEST AVE 5
189,1.34632214187482,103.75432788468,,BT BATOK ST 21,NIL,BT BATOK ST 21
190,1.35041938628227,103.745716703636,132,BUKIT BATOK WEST AVENUE 6,650132,BT BATOK WEST AVE 6
191,1.34973962636545,103.751531277542,634,BUKIT BATOK CENTRAL,650634,BT BATOK CTRL
192,1.34328202342985,103.757986778729,290H,BUKIT BATOK STREET 24,657290,BT BATOK ST 24
193,1.34771260329352,103.744457711595,153,BUKIT BATOK STREET 11,650153,BT BATOK ST 11
194,1.34973962636545,103.751531277542,634,BUKIT BATOK CENTRAL,650634,BT BATOK CTRL
195,1.34556154710655,103.760138074228,288H,BUKIT BATOK STREET 25,657288,BT BATOK ST 25
196,1.28742239926051,103.831238878232,4,JALAN BUKIT HO SWEE,162004,JLN BT HO SWEE
197,1.28742239926051,103.831238878232,4,JALAN BUKIT HO SWEE,162004,JLN BT HO SWEE
198,1.27336490550026,103.807621587927,79,TELOK BLANGAH DRIVE,100079,TELOK BLANGAH DR
199,1.2890578915448,103.827513018252,40,BEO CRESCENT,160040,BEO CRES
200,1.27740842315689,103.819408564925,9,TELOK BLANGAH CRESCENT,090009,TELOK BLANGAH CRES
201,1.28780753147298,103.832780576669,12,TAMAN HO SWEE,162012,TAMAN HO SWEE
202,1.27258913997098,103.821998232106,36,TELOK BLANGAH RISE,090036,TELOK BLANGAH RISE
203,1.27685569621498,103.818282697829,,TELOK BLANGAH WAY,NIL,TELOK BLANGAH WAY
204,1.27741163532867,103.832144109013,,JLN BT MERAH,NIL,JLN BT MERAH
205,1.27741163532867,103.832144109013,,JLN BT MERAH,NIL,JLN BT MERAH
206,1.28757125985579,103.828786654106,,JALAN KLINIK,NIL,JLN KLINIK
207,1.27666065453928,103.811245047722,,TELOK BLANGAH HTS,NIL,TELOK BLANGAH HTS
208,1.27741163532867,103.832144109013,,JLN BT MERAH,NIL,JLN BT MERAH
209,1.27666065453928,103.811245047722,,TELOK BLANGAH HTS,NIL,TELOK BLANGAH HTS
210,1.28326467654874,103.823800585999,,NIL,NIL,BT MERAH VIEW
211,1.27741163532867,103.832144109013,,JLN BT MERAH,NIL,JLN BT MERAH
212,1.27336490550026,103.807621587927,79,TELOK BLANGAH DRIVE,100079,TELOK BLANGAH DR
213,1.2890578915448,103.827513018252,40,BEO CRESCENT,160040,BEO CRES
214,1.29113483646901,103.826764453591,77,INDUS ROAD,160077,INDUS RD
215,1.27336490550026,103.807621587927,79,TELOK BLANGAH DRIVE,100079,TELOK BLANGAH DR
216,1.28326467654874,103.823800585999,,NIL,NIL,BT MERAH VIEW
217,1.28685131497047,103.804019034892,123,BUKIT MERAH LANE 1,150123,BT MERAH LANE 1
218,1.27384250197236,103.80691876396,80,TELOK BLANGAH STREET 31,100080,TELOK BLANGAH ST 31
219,1.28386250693899,103.830493408687,,MOH GUAN TERRACE,NIL,MOH GUAN TER
220,1.28386250693899,103.830493408687,,MOH GUAN TERRACE,NIL,MOH GUAN TER
221,1.28386250693899,103.830493408687,,MOH GUAN TERRACE,NIL,MOH GUAN TER
222,1.29306116495633,103.82648039454,,NIL,NIL,HAVELOCK RD
223,1.28924249163814,103.822185839167,,HENDERSON CRESCENT,NIL,HENDERSON CRES
224,1.27740842315689,103.819408564925,9,TELOK BLANGAH CRESCENT,090009,TELOK BLANGAH CRES
225,1.28924249163814,103.822185839167,,HENDERSON CRESCENT,NIL,HENDERSON CRES
226,1.27446978425391,103.825878114028,112,BUKIT PURMEI ROAD,090112,BT PURMEI RD
227,1.27446978425391,103.825878114028,112,BUKIT PURMEI ROAD,090112,BT PURMEI RD
228,1.28480733804589,103.829298010559,18,KIM TIAN ROAD,169252,KIM TIAN RD
229,1.30661310196875,103.808830432815,,NIL,NIL,DEPOT RD
230,1.28863289349484,103.810534586582,40,JALAN RUMAH TINGGI,151040,JLN RUMAH TINGGI
231,1.28863289349484,103.810534586582,40,JALAN RUMAH TINGGI,151040,JLN RUMAH TINGGI
232,1.2915209341924,103.826999371244,,NIL,NIL,DELTA AVE
233,1.27741163532867,103.832144109013,,JLN BT MERAH,NIL,JLN BT MERAH
234,1.27384250197236,103.80691876396,80,TELOK BLANGAH STREET 31,100080,TELOK BLANGAH ST 31
235,1.27384250197236,103.80691876396,80,TELOK BLANGAH STREET 31,100080,TELOK BLANGAH ST 31
236,1.27384250197236,103.80691876396,80,TELOK BLANGAH STREET 31,100080,TELOK BLANGAH ST 31
237,1.28198287775746,103.826289547194,118,JALAN MEMBINA,160118,JLN MEMBINA
238,1.28762380319793,103.817255964036,,REDHILL RD,NIL,REDHILL RD
239,1.28762380319793,103.817255964036,,REDHILL RD,NIL,REDHILL RD
240,1.28198287775746,103.826289547194,118,JALAN MEMBINA,160118,JLN MEMBINA
241,1.28198287775746,103.826289547194,118,JALAN MEMBINA,160118,JLN MEMBINA
